NOTE: no readable battery power rail; power_w is NaN and J/GB is NOT measurable on this device.
repeat,mode,pattern,size_kb,threads,bytes,seconds,MBps,iops,lat_p50_us,lat_p99_us,errors,first_errno,power_w,temp_start_c,temp_end_c,temp_zone
2,direct,seq,1024,8,5824839680,2.0031,2907.90,2773.2,2864.0,3376.7,0,0,nan,61.0,61.5,pm8550_tz
2,direct,seq,2048,1,5861539840,2.0008,2929.64,1397.0,644.3,1364.6,0,0,nan,61.4,61.3,pm8550_tz
2,direct,seq,2048,2,5551161344,2.0013,2773.74,1322.6,1501.1,2111.9,0,0,nan,60.9,61.4,pm8550_tz
2,direct,seq,2048,4,5200936960,2.0031,2596.49,1238.1,3099.5,4457.9,0,0,nan,61.2,61.3,pm8550_tz
2,direct,seq,2048,8,4848615424,2.0070,2415.87,1152.0,6886.0,8048.3,0,0,nan,61.0,60.9,pm8550_tz
2,direct,seq,4096,1,6098518016,2.0013,3047.22,726.5,1171.5,2261.2,0,0,nan,60.8,61.2,pm8550_tz
2,direct,seq,4096,2,5557452800,2.0033,2774.13,661.4,2984.3,3749.8,0,0,nan,60.9,61.4,pm8550_tz
2,direct,seq,4096,4,5737807872,2.0064,2859.71,681.8,5829.3,6992.6,0,0,nan,61.2,61.2,pm8550_tz
2,direct,seq,4096,8,5079302144,2.0117,2524.91,602.0,13259.1,14900.3,0,0,nan,61.1,61.0,pm8550_tz
2,buffered,rand,4,1,82673664,2.0002,41.33,10091.2,92.7,154.3,0,0,nan,60.9,58.4,pm8550_tz
2,buffered,rand,4,2,171008000,2.0002,85.49,20872.5,88.4,161.6,0,0,nan,58.3,57.2,pm8550_tz
2,buffered,rand,4,4,335765504,2.0004,167.85,40979.8,90.9,179.8,0,0,nan,57.2,59.0,qmx-1-0
2,buffered,rand,4,8,547012608,2.0005,273.43,66755.8,111.7,245.5,0,0,nan,58.7,59.4,qmx-1-1
2,buffered,rand,8,1,152666112,2.0002,76.33,9317.2,103.3,154.4,0,0,nan,57.5,56.2,pm8550_tz
2,buffered,rand,8,2,313032704,2.0003,156.50,19103.5,99.2,171.2,0,0,nan,56.2,56.7,qmx-1-0
2,buffered,rand,8,4,541556736,2.0005,270.71,33046.1,105.8,249.6,0,0,nan,56.1,57.5,qmx-1-1
2,buffered,rand,8,8,815316992,2.0005,407.55,49749.8,144.4,378.3,0,0,nan,56.2,59.0,qmx-1-0
2,buffered,rand,16,1,275382272,2.0003,137.67,8402.9,115.3,165.5,0,0,nan,56.8,56.0,pm8550_tz
2,buffered,rand,16,2,535576576,2.0003,267.75,16342.4,113.2,199.1,0,0,nan,55.9,57.5,qmx-1-0
2,buffered,rand,16,4,951599104,2.0004,475.71,29035.2,122.7,265.6,0,0,nan,56.5,58.3,qmx-1-0
2,buffered,rand,16,8,1348190208,2.0006,673.88,41130.7,179.0,427.2,0,0,nan,56.2,59.8,qmx-1-0
2,buffered,rand,32,1,450592768,2.0003,225.27,6874.6,141.9,195.7,0,0,nan,57.9,56.0,pm8550_tz
2,buffered,rand,32,2,895942656,2.0003,447.90,13668.9,139.3,223.9,0,0,nan,56.0,57.1,qmx-1-0
2,buffered,rand,32,4,1555333120,2.0004,777.52,23728.0,156.4,324.1,0,0,nan,56.3,58.3,qmx-1-0
2,buffered,rand,32,8,2042986496,2.0007,1021.15,31163.1,246.0,492.7,0,0,nan,56.4,59.8,qmx-1-0
2,buffered,rand,64,1,680263680,2.0003,340.09,5189.3,187.4,268.3,0,0,nan,57.9,56.2,pm8550_tz
2,buffered,rand,64,2,1396310016,2.0003,698.07,10651.6,182.6,258.7,0,0,nan,56.2,56.4,pm8550_tz
2,buffered,rand,64,4,2225209344,2.0005,1112.33,16972.8,222.0,435.9,0,0,nan,56.0,58.7,qmx-1-0
2,buffered,rand,64,8,2814509056,2.0008,1406.69,21464.4,354.7,730.4,0,0,nan,57.1,59.8,qmx-1-1
2,buffered,rand,128,1,908722176,2.0002,454.31,3466.1,284.6,361.2,0,0,nan,56.9,56.3,pm8550_tz
2,buffered,rand,128,2,1826095104,2.0003,912.89,6964.8,279.7,395.7,0,0,nan,56.0,56.7,pm8550_tz
2,buffered,rand,128,4,3008233472,2.0005,1503.75,11472.7,334.1,585.9,0,0,nan,56.4,57.9,qmx-1-0
2,buffered,rand,128,8,3574071296,2.0023,1784.99,13618.4,555.4,1234.5,0,0,nan,56.7,60.6,qmx-1-0
2,buffered,rand,256,1,1318060032,2.0007,658.82,2513.2,390.8,622.9,0,0,nan,58.3,57.0,pm8550_tz
2,buffered,rand,256,2,2777153536,2.0005,1388.26,5295.8,368.8,502.7,0,0,nan,56.7,57.6,pm8550_tz
2,buffered,rand,256,4,4521459712,2.0008,2259.79,8620.4,444.0,757.2,0,0,nan,56.9,59.0,qmx-1-0
2,buffered,rand,256,8,5265162240,2.0009,2631.37,10037.9,765.4,1372.3,0,0,nan,57.6,60.2,qmx-1-0
2,buffered,rand,512,1,1601175552,2.0003,800.46,1526.8,648.5,1014.6,0,0,nan,57.9,57.7,pm8550_tz
2,buffered,rand,512,2,3391619072,2.0005,1695.38,3233.7,601.2,846.4,0,0,nan,57.2,58.2,pm8550_tz
2,buffered,rand,512,4,4862246912,2.0011,2429.85,4634.6,807.9,1834.0,0,0,nan,57.2,60.2,cpullc-1-0
2,buffered,rand,512,8,5164236800,2.0019,2579.64,4920.3,1588.4,2303.5,0,0,nan,57.7,60.2,qmx-1-0
2,buffered,rand,1024,1,1766850560,2.0012,882.89,842.0,1173.9,1807.5,0,0,nan,58.2,57.8,pm8550_tz
2,buffered,rand,1024,2,3589275648,2.0012,1793.61,1710.5,1157.8,1521.9,0,0,nan,57.4,58.7,pm8550_tz
2,buffered,rand,1024,4,5250220032,2.0030,2621.13,2499.7,1538.1,3339.1,0,0,nan,57.6,61.0,qmx-1-0
2,buffered,rand,1024,8,5550112768,2.0034,2770.32,2642.0,2989.2,4442.8,0,0,nan,58.2,61.4,qmx-1-0
2,buffered,rand,2048,1,1784676352,2.0012,891.81,425.2,2344.7,3140.0,0,0,nan,58.6,58.5,pm8550_tz
2,buffered,rand,2048,2,3636461568,2.0026,1815.91,865.9,2291.0,2857.5,0,0,nan,57.9,59.1,pm8550_tz
2,buffered,rand,2048,4,5372903424,2.0031,2682.31,1279.0,3066.9,4853.1,0,0,nan,58.3,60.6,cpullc-1-0
2,buffered,rand,2048,8,5656018944,2.0058,2819.80,1344.6,5810.2,9760.2,0,0,nan,58.5,62.1,qmx-1-0
2,buffered,rand,4096,1,1811939328,2.0040,904.14,215.6,4725.4,5614.7,0,0,nan,59.4,58.4,pm8550_tz
2,buffered,rand,4096,2,3548381184,2.0038,1770.86,422.2,4709.3,6364.6,0,0,nan,58.0,59.3,pm8550_tz
2,buffered,rand,4096,4,5486149632,2.0049,2736.36,652.4,6089.6,7347.7,0,0,nan,58.0,60.2,pm8550_tz
2,buffered,rand,4096,8,5704253440,2.0093,2838.94,676.9,11516.6,19272.6,0,0,nan,58.5,60.6,qmx-1-0
2,buffered,seq,64,1,3205627904,2.0002,1602.62,24454.0,14.8,25.4,0,0,nan,58.7,59.0,qmx-1-0
2,buffered,seq,64,2,4769906688,2.0249,2355.62,35943.9,18.4,83.3,0,0,nan,57.5,61.7,qmx-1-0
2,buffered,seq,64,4,5373231104,2.0014,2684.67,40964.8,18.5,86.2,0,0,nan,58.8,62.1,qmx-1-0
2,buffered,seq,64,8,5774245888,2.0540,2811.18,42895.3,22.5,150.6,0,0,nan,59.6,63.7,qmx-1-0
2,buffered,seq,128,1,2859073536,2.0003,1429.32,10904.9,29.3,94.5,0,0,nan,59.4,60.6,qmx-1-0
2,buffered,seq,128,2,4531290112,2.0003,2265.27,17282.6,34.4,109.2,0,0,nan,57.6,61.4,qmx-1-0
2,buffered,seq,128,4,5312741376,2.0037,2651.44,20228.9,32.8,3799.0,0,0,nan,58.7,62.9,qmx-1-0
2,buffered,seq,128,8,5961154560,2.0346,2929.88,22353.2,45.0,2525.3,0,0,nan,59.8,64.1,qmx-1-0
2,buffered,seq,256,1,3352559616,2.0087,1669.02,6366.8,56.2,112.7,0,0,nan,59.8,59.2,ddr
2,buffered,seq,256,2,4830265344,2.0292,2380.35,9080.3,69.0,165.4,0,0,nan,57.9,62.9,qmx-1-0
2,buffered,seq,256,4,5226102784,2.0006,2612.27,9965.0,81.5,4110.4,0,0,nan,58.7,64.1,qmx-1-0
2,buffered,seq,256,8,5948047360,2.0117,2956.74,11279.1,87.0,6895.8,0,0,nan,59.4,64.8,cpullc-1-0
2,buffered,seq,512,1,3215458304,2.0100,1599.76,3051.3,114.2,254.1,0,0,nan,60.2,59.0,qmx-1-1
2,buffered,seq,512,2,4607442944,2.0032,2300.01,4386.9,153.9,378.8,0,0,nan,58.1,63.3,qmx-1-0
2,buffered,seq,512,4,4512546816,2.0033,2252.51,4296.3,133.2,15044.6,0,0,nan,66.4,69.1,qmx-1-0
2,buffered,seq,512,8,4613734400,2.0157,2288.86,4365.6,155.8,43072.4,0,0,nan,70.2,72.9,cpu-0-2-1
2,buffered,seq,1024,1,2949644288,2.0225,1458.40,1390.8,250.6,25538.1,0,0,nan,67.9,69.4,cpu-0-2-1
2,buffered,seq,1024,2,3046113280,2.0128,1513.36,1443.2,258.4,31288.6,0,0,nan,89.9,73.7,cpullc-1-0
2,buffered,seq,1024,4,3303014400,2.0467,1613.81,1539.0,301.9,62116.0,0,0,nan,70.2,73.7,qmx-1-0
2,buffered,seq,1024,8,3912237056,2.0154,1941.14,1851.2,397.5,56383.8,0,0,nan,69.9,69.9,cpullc-0-1
2,buffered,seq,2048,1,2692743168,2.0172,1334.88,636.5,513.6,29080.3,0,0,nan,68.6,67.2,cpullc-0-0
2,buffered,seq,2048,2,3309305856,2.0040,1651.37,787.4,694.3,35259.7,0,0,nan,64.6,67.5,qmx-1-0
2,buffered,seq,2048,4,4087349248,2.0165,2026.94,966.5,804.3,51269.2,0,0,nan,64.1,67.5,qmx-1-1
2,buffered,seq,2048,8,3818913792,2.0610,1852.95,883.6,908.8,134911.4,0,0,nan,64.5,66.8,qmx-1-0
2,buffered,seq,4096,1,2143289344,2.0228,1059.55,252.6,1616.6,41794.9,0,0,nan,64.5,62.3,ddr
2,buffered,seq,4096,2,3271557120,2.0031,1633.22,389.4,1691.2,50374.6,0,0,nan,61.1,62.0,cpu-0-2-1
2,buffered,seq,4096,4,4034920448,2.0169,2000.51,477.0,2242.5,60827.2,0,0,nan,60.8,62.5,cpullc-0-1
2,buffered,seq,4096,8,3741319168,2.0553,1820.36,434.0,4095.6,194544.0,0,0,nan,60.3,62.5,cpullc-0-1
3,direct,rand,4,1,67399680,2.0002,33.70,8226.5,109.5,312.9,0,0,nan,61.1,59.6,ddr
3,direct,rand,4,2,127340544,2.0003,63.66,15542.0,97.9,754.2,0,0,nan,59.6,59.9,ddr
3,direct,rand,4,4,200871936,2.0004,100.42,24515.6,101.2,1413.0,0,0,nan,59.9,60.5,cpu-0-2-1
3,direct,rand,4,8,419221504,2.0005,209.55,51160.7,108.0,1111.1,0,0,nan,60.3,61.0,qmx-1-1
3,direct,rand,8,1,130187264,2.0003,65.09,7945.0,113.8,318.8,0,0,nan,59.9,58.8,ddr
3,direct,rand,8,2,235896832,2.0008,117.90,14392.0,107.0,766.9,0,0,nan,58.8,59.6,ddr
3,direct,rand,8,4,375742464,2.0007,187.80,22925.3,114.4,1355.1,0,0,nan,59.2,61.2,cpu-0-2-1
3,direct,rand,8,8,552124416,2.0008,275.95,33685.9,154.1,1718.5,0,0,nan,61.4,61.0,qmx-1-3
3,direct,rand,16,1,241631232,2.0002,120.80,7373.2,124.5,308.2,0,0,nan,61.0,58.8,ddr
3,direct,rand,16,2,451149824,2.0002,225.55,13766.6,115.4,647.4,0,0,nan,58.7,59.6,ddr
3,direct,rand,16,4,765689856,2.0003,382.79,23363.8,123.1,1079.1,0,0,nan,59.2,59.8,qmx-1-1
3,direct,rand,16,8,1194147840,2.0006,596.90,36431.6,166.5,1429.3,0,0,nan,59.8,60.3,ddr
3,direct,rand,32,1,421199872,2.0003,210.56,6425.9,144.6,340.2,0,0,nan,60.2,58.6,pm8550_tz
3,direct,rand,32,2,911376384,2.0003,455.61,13904.2,132.2,288.0,0,0,nan,58.6,58.9,pm8550_tz
3,direct,rand,32,4,1359314944,2.0005,679.49,20736.4,149.9,1084.3,0,0,nan,58.8,59.2,ddr
3,direct,rand,32,8,1977057280,2.0013,987.87,30147.3,204.1,1717.5,0,0,nan,59.2,60.1,pm8550_tz
3,direct,rand,64,1,698220544,2.0005,349.03,5325.7,168.1,527.0,0,0,nan,59.7,58.9,pm8550_tz
3,direct,rand,64,2,1534066688,2.0005,766.83,11700.9,160.5,318.9,0,0,nan,58.9,59.2,pm8550_tz
3,direct,rand,64,4,2094989312,2.0004,1047.29,15980.4,195.6,1563.9,0,0,nan,59.2,59.6,pm8550_tz
3,direct,rand,64,8,3242590208,2.0008,1620.64,24729.0,258.2,1812.5,0,0,nan,59.4,60.6,pm8550_tz
3,direct,rand,128,1,863240192,2.0029,430.99,3288.2,238.1,1458.4,0,0,nan,60.6,60.6,cpullc-0-1
3,direct,rand,128,2,1501822976,2.0002,750.85,5728.5,244.3,2106.7,0,0,nan,60.6,60.8,cpu-0-3-1
3,direct,rand,128,4,3500146688,2.0005,1749.65,13348.7,280.3,573.7,0,0,nan,60.5,62.4,cpu-0-2-1
3,direct,rand,128,8,4436262912,2.0008,2217.24,16916.2,440.2,973.4,0,0,nan,62.4,61.7,qmx-1-0
3,direct,rand,256,1,1952972800,2.0004,976.31,3724.3,258.9,381.8,0,0,nan,61.4,60.4,pm8550_tz
3,direct,rand,256,2,3682336768,2.0003,1840.89,7022.4,274.0,450.2,0,0,nan,60.3,60.8,pm8550_tz
3,direct,rand,256,4,5214306304,2.0005,2606.48,9943.0,382.9,704.6,0,0,nan,60.7,61.7,pm8550_tz
3,direct,rand,256,8,5295308800,2.0009,2646.40,10095.2,766.2,1253.4,0,0,nan,61.4,62.0,pm8550_tz
3,direct,rand,512,1,2694840320,2.0005,1347.09,2569.4,372.1,542.9,0,0,nan,62.0,60.9,pm8550_tz
3,direct,rand,512,2,4595384320,2.0004,2297.23,4381.6,439.7,689.1,0,0,nan,60.7,61.3,pm8550_tz
3,direct,rand,512,4,5307367424,2.0007,2652.74,5059.7,766.7,1169.8,0,0,nan,61.1,61.7,pm8550_tz
3,direct,rand,512,8,5381816320,2.0016,2688.71,5128.3,1525.1,2142.8,0,0,nan,61.6,62.0,pm8550_tz
3,direct,rand,1024,1,3024093184,2.0005,1511.66,1441.6,691.6,875.0,0,0,nan,61.8,60.9,pm8550_tz
3,direct,rand,1024,2,5061476352,2.0007,2529.80,2412.6,810.7,1229.0,0,0,nan,60.6,61.5,pm8550_tz
3,direct,rand,1024,4,5638193152,2.0015,2817.04,2686.5,1468.9,2062.0,0,0,nan,61.3,61.7,pm8550_tz
3,direct,rand,1024,8,5620367360,2.0028,2806.19,2676.2,2958.4,3656.3,0,0,nan,61.7,62.1,pm8550_tz
3,direct,rand,2048,1,3611295744,2.0010,1804.71,860.6,1161.1,1431.1,0,0,nan,61.9,61.3,pm8550_tz
3,direct,rand,2048,2,5016387584,2.0019,2505.84,1194.9,1656.1,2372.6,0,0,nan,61.1,61.4,pm8550_tz
3,direct,rand,2048,4,4976541696,2.0031,2484.41,1184.7,3355.4,4378.5,0,0,nan,61.3,61.6,pm8550_tz
3,direct,rand,2048,8,4976541696,2.0067,2480.01,1182.6,6701.4,7930.8,0,0,nan,61.3,61.4,pm8550_tz
3,direct,rand,4096,1,4232052736,2.0023,2113.55,503.9,1985.9,2397.2,0,0,nan,61.2,60.9,pm8550_tz
3,direct,rand,4096,2,5398069248,2.0022,2696.02,642.8,3077.6,3868.2,0,0,nan,60.7,61.3,pm8550_tz
3,direct,rand,4096,4,5809111040,2.0050,2897.38,690.8,5761.4,6987.3,0,0,nan,61.2,61.6,pm8550_tz
3,direct,rand,4096,8,5108662272,2.0141,2536.44,604.7,13139.8,15169.3,0,0,nan,61.5,61.4,pm8550_tz
3,direct,seq,64,1,2164129792,2.0002,1081.97,16509.5,57.8,143.0,0,0,nan,61.3,59.8,pm8550_tz
3,direct,seq,64,2,1782120448,2.0002,890.96,13595.0,144.8,191.2,0,0,nan,59.7,59.1,pm8550_tz
3,direct,seq,64,4,2929459200,2.0004,1464.47,22346.0,175.8,264.6,0,0,nan,59.0,59.4,pm8550_tz
3,direct,seq,64,8,4181196800,2.0006,2090.00,31890.9,241.0,425.0,0,0,nan,59.2,60.2,pm8550_tz
3,direct,seq,128,1,3113222144,2.0002,1556.44,11874.7,78.5,218.5,0,0,nan,60.1,59.6,pm8550_tz
3,direct,seq,128,2,2294546432,2.0003,1147.12,8751.8,220.0,310.6,0,0,nan,59.5,59.1,pm8550_tz
3,direct,seq,128,4,3999268864,2.0034,1996.23,15230.1,252.9,419.0,0,0,nan,58.9,59.8,pm8550_tz
3,direct,seq,128,8,5458624512,2.0006,2728.46,20816.5,375.6,626.5,0,0,nan,59.7,60.9,pm8550_tz
3,direct,seq,256,1,3868196864,2.0005,1933.66,7376.3,124.5,291.4,0,0,nan,60.9,60.3,pm8550_tz
3,direct,seq,256,2,3798466560,2.0003,1898.90,7243.7,271.8,399.2,0,0,nan,60.3,60.6,pm8550_tz
3,direct,seq,256,4,5420089344,2.0005,2709.35,10335.3,377.6,636.4,0,0,nan,60.5,61.2,pm8550_tz
3,direct,seq,256,8,5491130368,2.0014,2743.61,10466.0,753.6,1132.0,0,0,nan,61.0,61.6,pm8550_tz
3,direct,seq,512,1,4568645632,2.0005,2283.74,4355.9,207.7,473.6,0,0,nan,61.3,60.9,pm8550_tz
3,direct,seq,512,2,4455399424,2.0006,2227.04,4247.7,451.8,680.7,0,0,nan,60.8,61.0,pm8550_tz
3,direct,seq,512,4,5432672256,2.0009,2715.09,5178.6,754.8,1122.4,0,0,nan,60.8,61.4,pm8550_tz
3,direct,seq,512,8,5508694016,2.0017,2751.96,5248.9,1506.7,2054.2,0,0,nan,61.3,61.8,pm8550_tz
3,direct,seq,1024,1,4918870016,2.0005,2458.87,2345.0,389.5,822.1,0,0,nan,61.6,61.1,pm8550_tz
3,direct,seq,1024,2,4972347392,2.0008,2485.18,2370.1,833.1,1329.0,0,0,nan,60.9,61.3,pm8550_tz
3,direct,seq,1024,4,5813305344,2.0013,2904.83,2770.3,1422.0,1963.0,0,0,nan,61.2,61.8,pm8550_tz
3,direct,seq,1024,8,5272240128,2.0029,2632.30,2510.4,3167.1,3819.2,0,0,nan,61.6,61.8,pm8550_tz
3,direct,seq,2048,1,5773459456,2.0006,2885.85,1376.1,645.6,1375.1,0,0,nan,61.7,61.8,pm8550_tz
3,direct,seq,2048,2,5408555008,2.0014,2702.37,1288.6,1514.9,2259.7,0,0,nan,61.5,61.8,pm8550_tz
3,direct,seq,2048,4,5169479680,2.0033,2580.50,1230.5,3181.8,4092.1,0,0,nan,61.6,61.8,pm8550_tz
3,direct,seq,2048,8,5131730944,2.0059,2558.35,1219.9,6493.7,7594.9,0,0,nan,61.5,61.4,pm8550_tz
3,direct,seq,4096,1,6098518016,2.0008,3048.03,726.7,1192.5,2187.7,0,0,nan,61.5,61.7,pm8550_tz
3,direct,seq,4096,2,5968494592,2.0030,2979.75,710.4,2789.8,3588.9,0,0,nan,61.4,61.7,pm8550_tz
3,direct,seq,4096,4,5586812928,2.0061,2784.90,664.0,5975.0,7192.3,0,0,nan,61.7,61.8,pm8550_tz
3,direct,seq,4096,8,5632950272,2.0120,2799.65,667.5,11900.3,13651.0,0,0,nan,61.7,61.5,pm8550_tz
3,buffered,rand,4,1,82526208,2.0003,41.26,10072.7,94.7,147.0,0,0,nan,61.5,58.7,pm8550_tz
3,buffered,rand,4,2,165261312,2.0002,82.62,20171.1,91.0,166.7,0,0,nan,58.7,57.5,pm8550_tz
3,buffered,rand,4,4,321925120,2.0003,160.93,39290.7,93.4,191.5,0,0,nan,57.4,58.7,qmx-1-0
3,buffered,rand,4,8,438390784,2.0008,219.11,53494.4,144.3,268.2,0,0,nan,57.5,59.4,qmx-1-0
3,buffered,rand,8,1,150495232,2.0002,75.24,9184.4,104.0,155.1,0,0,nan,58.7,56.5,pm8550_tz
3,buffered,rand,8,2,290963456,2.0002,145.47,17757.0,101.4,208.0,0,0,nan,56.6,57.1,qmx-1-1
3,buffered,rand,8,4,559185920,2.0004,279.54,34123.9,104.7,219.6,0,0,nan,56.5,58.3,qmx-1-1
3,buffered,rand,8,8,783818752,2.0013,391.66,47810.1,143.6,414.1,0,0,nan,57.9,59.8,qmx-1-0
3,buffered,rand,16,1,267878400,2.0002,133.92,8174.1,118.3,168.9,0,0,nan,58.7,56.5,pm8550_tz
3,buffered,rand,16,2,551174144,2.0002,275.56,16818.6,112.6,196.6,0,0,nan,56.4,57.5,qmx-1-0
3,buffered,rand,16,4,974176256,2.0004,487.00,29724.1,121.9,252.6,0,0,nan,57.1,58.7,qmx-1-0
3,buffered,rand,16,8,1360379904,2.0006,679.99,41503.4,178.7,429.2,0,0,nan,58.3,59.8,qmx-1-1
3,buffered,rand,32,1,439222272,2.0002,219.59,6701.2,145.3,199.2,0,0,nan,58.7,56.6,pm8550_tz
3,buffered,rand,32,2,911048704,2.0002,455.47,13899.8,136.7,233.7,0,0,nan,56.5,57.5,qmx-1-0
3,buffered,rand,32,4,1551826944,2.0004,775.75,23673.9,155.9,329.5,0,0,nan,57.1,59.4,qmx-1-0
3,buffered,rand,32,8,2038104064,2.0006,1018.75,31089.9,242.7,515.9,0,0,nan,58.3,60.6,qmx-1-0
3,buffered,rand,64,1,673251328,2.0003,336.57,5135.6,190.6,258.1,0,0,nan,59.0,56.6,pm8550_tz
3,buffered,rand,64,2,1385758720,2.0003,692.78,10570.9,182.9,274.9,0,0,nan,56.6,57.1,qmx-1-0
3,buffered,rand,64,4,2173698048,2.0004,1086.61,16580.3,214.6,533.8,0,0,nan,56.7,59.4,qmx-1-0
3,buffered,rand,64,8,2890727424,2.0007,1444.82,22046.2,337.0,764.3,0,0,nan,58.7,61.0,qmx-1-0
3,buffered,rand,128,1,900726784,2.0002,450.31,3435.6,286.5,379.1,0,0,nan,59.0,57.1,pm8550_tz
3,buffered,rand,128,2,1800011776,2.0003,899.86,6865.4,282.9,408.2,0,0,nan,56.9,57.2,pm8550_tz
3,buffered,rand,128,4,2840461312,2.0012,1419.35,10828.8,346.0,734.6,0,0,nan,56.9,59.4,qmx-1-0
3,buffered,rand,128,8,3500933120,2.0009,1749.71,13349.2,544.9,1518.8,0,0,nan,58.3,61.7,qmx-1-0
3,buffered,rand,256,1,1295515648,2.0003,647.66,2470.6,396.1,576.4,0,0,nan,59.4,57.4,pm8550_tz
3,buffered,rand,256,2,2652110848,2.0004,1325.81,5057.6,387.1,567.5,0,0,nan,57.2,58.0,pm8550_tz
3,buffered,rand,256,4,4322230272,2.0006,2160.45,8241.4,468.4,759.3,0,0,nan,57.2,59.8,qmx-1-0
3,buffered,rand,256,8,4719378432,2.0029,2356.33,8988.7,765.8,4112.7,0,0,nan,57.8,61.4,qmx-1-0
3,buffered,rand,512,1,1566572544,2.0007,783.01,1493.5,663.6,866.6,0,0,nan,59.0,58.0,pm8550_tz
3,buffered,rand,512,2,3178233856,2.0008,1588.50,3029.8,643.5,944.7,0,0,nan,57.5,58.6,pm8550_tz
3,buffered,rand,512,4,4360503296,2.0029,2177.05,4152.4,813.4,4848.8,0,0,nan,57.7,59.8,qmx-1-0
3,buffered,rand,512,8,4635754496,2.0018,2315.85,4417.1,1559.9,7956.7,0,0,nan,57.9,61.7,qmx-1-0
3,buffered,rand,1024,1,1680867328,2.0009,840.05,801.1,1247.3,1681.1,0,0,nan,59.4,58.0,pm8550_tz
3,buffered,rand,1024,2,3278897152,2.0040,1636.18,1560.4,1233.1,2250.1,0,0,nan,57.6,58.9,pm8550_tz
3,buffered,rand,1024,4,4598005760,2.0018,2296.92,2190.5,1581.2,6962.3,0,0,nan,57.8,60.6,qmx-1-0
3,buffered,rand,1024,8,4857004032,2.0051,2422.31,2310.1,2956.2,15016.2,0,0,nan,58.3,63.7,qmx-1-0
3,buffered,rand,2048,1,1700790272,2.0018,849.61,405.1,2482.7,3083.1,0,0,nan,59.8,58.3,pm8550_tz
3,buffered,rand,2048,2,3454009344,2.0026,1724.80,822.4,2413.5,3052.4,0,0,nan,57.9,59.0,pm8550_tz
3,buffered,rand,2048,4,4777312256,2.0035,2384.50,1137.0,3151.8,9993.5,0,0,nan,57.9,60.6,qmx-1-0
3,buffered,rand,2048,8,5152702464,2.0107,2562.68,1222.0,5834.4,19975.4,0,0,nan,58.3,62.9,qmx-1-0
3,buffered,rand,4096,1,1774190592,2.0011,886.59,211.4,4688.9,6711.7,0,0,nan,59.2,58.5,pm8550_tz
3,buffered,rand,4096,2,3435134976,2.0034,1714.63,408.8,4877.4,5927.1,0,0,nan,57.9,59.0,pm8550_tz
3,buffered,rand,4096,4,4823449600,2.0060,2404.51,573.3,6255.6,17758.8,0,0,nan,58.1,61.7,qmx-1-0
3,buffered,rand,4096,8,5163188224,2.0150,2562.42,610.9,11594.1,34955.3,0,0,nan,58.7,63.3,qmx-1-0
3,buffered,seq,64,1,2949971968,2.0184,1461.52,22301.0,14.3,38.4,0,0,nan,59.4,59.4,qmx-1-1
3,buffered,seq,64,2,4168024064,2.0004,2083.57,31792.8,18.6,79.8,0,0,nan,59.0,62.1,qmx-1-0
3,buffered,seq,64,4,4604952576,2.0199,2279.81,34787.2,17.9,104.2,0,0,nan,59.0,61.7,qmx-1-0
3,buffered,seq,64,8,5301731328,2.0071,2641.44,40305.2,22.4,141.4,0,0,nan,59.4,64.1,qmx-1-0
3,buffered,seq,128,1,2641494016,2.0004,1320.49,10074.5,32.0,95.2,0,0,nan,59.8,60.2,qmx-1-0
3,buffered,seq,128,2,4403363840,2.0330,2165.92,16524.6,35.1,113.9,0,0,nan,59.2,61.7,qmx-1-0
3,buffered,seq,128,4,5006032896,2.0073,2493.97,19027.5,38.3,3534.5,0,0,nan,59.8,62.9,qmx-1-0
3,buffered,seq,128,8,5574754304,2.0219,2757.13,21035.2,43.3,4256.4,0,0,nan,60.2,64.5,qmx-1-0
3,buffered,seq,256,1,2815688704,2.0130,1398.75,5335.8,58.1,149.9,0,0,nan,60.2,60.2,qmx-1-0
3,buffered,seq,256,2,4473487360,2.0013,2235.32,8527.1,72.7,174.8,0,0,nan,59.6,62.5,qmx-1-0
3,buffered,seq,256,4,5002756096,2.0083,2491.08,9502.7,74.2,4176.0,0,0,nan,60.2,63.3,qmx-1-0
3,buffered,seq,256,8,5265948672,2.0743,2538.64,9684.2,83.6,15283.9,0,0,nan,61.4,64.5,qmx-1-0
3,buffered,seq,512,1,2879913984,2.0031,1437.72,2742.2,119.2,246.2,0,0,nan,60.6,61.4,qmx-1-1
3,buffered,seq,512,2,4698669056,2.0089,2338.95,4461.2,147.7,4287.3,0,0,nan,60.2,62.9,qmx-1-0
3,buffered,seq,512,4,5036834816,2.0014,2516.63,4800.1,157.8,9670.2,0,0,nan,60.2,64.1,qmx-1-0
3,buffered,seq,512,8,5833228288,2.0087,2903.96,5538.9,184.4,17485.2,0,0,nan,60.2,64.5,cpullc-1-0
3,buffered,seq,1024,1,2989490176,2.0004,1494.43,1425.2,231.0,26182.9,0,0,nan,61.0,61.7,qmx-1-0
3,buffered,seq,1024,2,4896849920,2.0036,2444.04,2330.8,305.6,30089.1,0,0,nan,60.2,64.8,qmx-1-0
3,buffered,seq,1024,4,5007998976,2.0042,2498.76,2383.0,316.0,61672.2,0,0,nan,61.0,64.5,cpullc-1-0
