# compute_trace v1
# model=/data/local/tmp/moe-stream/Qwen3-30B-A3B-Q4_0.gguf arch=qwen3moe n_layer=48 n_threads=4 io_threads=4 o_direct=1 overlap=1
turn,phase,step,seq,layer,op,name,wall_ns,majflt
0,1,38,42,20,LAYER,blk.20,6193177,0
0,1,38,43,21,LAYER,blk.21,353750,0
0,1,38,44,21,LAYER,blk.21,3600365,0
0,1,38,45,22,LAYER,blk.22,357656,0
0,1,38,46,22,LAYER,blk.22,3366719,0
0,1,38,47,23,LAYER,blk.23,343697,0
0,1,38,48,23,LAYER,blk.23,3962917,0
0,1,38,49,24,LAYER,blk.24,349063,0
0,1,38,50,24,LAYER,blk.24,852916,0
0,1,38,51,25,LAYER,blk.25,346198,0
0,1,38,52,25,LAYER,blk.25,4495573,0
0,1,38,53,26,LAYER,blk.26,411875,0
0,1,38,54,26,LAYER,blk.26,5562083,0
0,1,38,55,27,LAYER,blk.27,444740,0
0,1,38,56,27,LAYER,blk.27,931771,0
0,1,38,57,28,LAYER,blk.28,372031,0
0,1,38,58,28,LAYER,blk.28,2459219,0
0,1,38,59,29,LAYER,blk.29,381042,0
0,1,38,60,29,LAYER,blk.29,7089270,0
0,1,38,61,30,LAYER,blk.30,367396,0
0,1,38,62,30,LAYER,blk.30,7856979,0
0,1,38,63,31,LAYER,blk.31,368750,0
0,1,38,64,31,LAYER,blk.31,847500,0
0,1,38,65,32,LAYER,blk.32,369167,0
0,1,38,66,32,LAYER,blk.32,869740,0
0,1,38,67,33,LAYER,blk.33,369687,0
0,1,38,68,33,LAYER,blk.33,4729219,0
0,1,38,69,34,LAYER,blk.34,380208,0
0,1,38,70,34,LAYER,blk.34,858334,0
0,1,38,71,35,LAYER,blk.35,364895,0
0,1,38,72,35,LAYER,blk.35,856511,0
0,1,38,73,36,LAYER,blk.36,370833,0
0,1,38,74,36,LAYER,blk.36,865365,0
0,1,38,75,37,LAYER,blk.37,4414427,0
0,1,38,76,37,LAYER,blk.37,4435364,0
0,1,38,77,38,LAYER,blk.38,367605,0
0,1,38,78,38,LAYER,blk.38,3570572,0
0,1,38,79,39,LAYER,blk.39,366771,0
0,1,38,80,39,LAYER,blk.39,3667292,0
0,1,38,81,40,LAYER,blk.40,352240,0
0,1,38,82,40,LAYER,blk.40,3716927,0
0,1,38,83,41,LAYER,blk.41,7735052,0
0,1,38,84,41,LAYER,blk.41,7091093,0
0,1,38,85,42,LAYER,blk.42,411928,0
0,1,38,86,42,LAYER,blk.42,10924583,0
0,1,38,87,43,LAYER,blk.43,1383021,0
0,1,38,88,43,LAYER,blk.43,11936041,0
0,1,38,89,44,LAYER,blk.44,361407,0
0,1,38,90,44,LAYER,blk.44,2904895,0
0,1,38,91,45,LAYER,blk.45,404792,0
0,1,38,92,45,LAYER,blk.45,3697813,0
0,1,38,93,46,LAYER,blk.46,432395,0
0,1,38,94,46,LAYER,blk.46,4963386,0
0,1,38,95,47,LAYER,blk.47,419844,0
0,1,38,96,-1,LAYER,post,15020520,0
0,1,39,0,-1,LAYER,pre,47083,1
0,1,39,1,0,LAYER,blk.0,370729,0
0,1,39,2,0,LAYER,blk.0,10032292,0
0,1,39,3,1,LAYER,blk.1,4841093,0
0,1,39,4,1,LAYER,blk.1,8311563,0
0,1,39,5,2,LAYER,blk.2,384479,0
0,1,39,6,2,LAYER,blk.2,7265521,0
0,1,39,7,3,LAYER,blk.3,385104,0
0,1,39,8,3,LAYER,blk.3,6555625,0
0,1,39,9,4,LAYER,blk.4,421094,0
0,1,39,10,4,LAYER,blk.4,4878802,0
0,1,39,11,5,LAYER,blk.5,397187,0
0,1,39,12,5,LAYER,blk.5,7372344,0
0,1,39,13,6,LAYER,blk.6,422500,0
0,1,39,14,6,LAYER,blk.6,926615,0
0,1,39,15,7,LAYER,blk.7,436146,0
0,1,39,16,7,LAYER,blk.7,3952448,0
0,1,39,17,8,LAYER,blk.8,370312,0
0,1,39,18,8,LAYER,blk.8,4964427,0
0,1,39,19,9,LAYER,blk.9,369688,0
0,1,39,20,9,LAYER,blk.9,2556041,0
0,1,39,21,10,LAYER,blk.10,2374271,0
0,1,39,22,10,LAYER,blk.10,869740,0
0,1,39,23,11,LAYER,blk.11,365364,0
0,1,39,24,11,LAYER,blk.11,2819323,0
0,1,39,25,12,LAYER,blk.12,368750,0
0,1,39,26,12,LAYER,blk.12,5337761,0
0,1,39,27,13,LAYER,blk.13,404427,0
0,1,39,28,13,LAYER,blk.13,5480521,0
0,1,39,29,14,LAYER,blk.14,399739,0
0,1,39,30,14,LAYER,blk.14,10174375,0
0,1,39,31,15,LAYER,blk.15,435833,0
0,1,39,32,15,LAYER,blk.15,946250,0
0,1,39,33,16,LAYER,blk.16,485886,0
0,1,39,34,16,LAYER,blk.16,4143489,0
0,1,39,35,17,LAYER,blk.17,383438,0
0,1,39,36,17,LAYER,blk.17,2347917,0
0,1,39,37,18,LAYER,blk.18,405468,0
0,1,39,38,18,LAYER,blk.18,4770365,0
0,1,39,39,19,LAYER,blk.19,378958,0
0,1,39,40,19,LAYER,blk.19,7137188,0
0,1,39,41,20,LAYER,blk.20,429844,0
0,1,39,42,20,LAYER,blk.20,929895,0
0,1,39,43,21,LAYER,blk.21,420417,0
0,1,39,44,21,LAYER,blk.21,2959583,0
0,1,39,45,22,LAYER,blk.22,438438,0
0,1,39,46,22,LAYER,blk.22,892917,0
0,1,39,47,23,LAYER,blk.23,401250,0
0,1,39,48,23,LAYER,blk.23,6126927,0
0,1,39,49,24,LAYER,blk.24,426302,0
0,1,39,50,24,LAYER,blk.24,3210312,0
0,1,39,51,25,LAYER,blk.25,400938,0
0,1,39,52,25,LAYER,blk.25,7331198,0
0,1,39,53,26,LAYER,blk.26,416562,0
0,1,39,54,26,LAYER,blk.26,7871771,0
0,1,39,55,27,LAYER,blk.27,419479,0
0,1,39,56,27,LAYER,blk.27,4927083,0
0,1,39,57,28,LAYER,blk.28,398021,0
0,1,39,58,28,LAYER,blk.28,6245313,0
0,1,39,59,29,LAYER,blk.29,403489,0
0,1,39,60,29,LAYER,blk.29,4117865,0
0,1,39,61,30,LAYER,blk.30,452292,0
0,1,39,62,30,LAYER,blk.30,1005468,0
0,1,39,63,31,LAYER,blk.31,442761,0
0,1,39,64,31,LAYER,blk.31,1995000,0
0,1,39,65,32,LAYER,blk.32,429323,0
0,1,39,66,32,LAYER,blk.32,3755885,0
0,1,39,67,33,LAYER,blk.33,383333,0
0,1,39,68,33,LAYER,blk.33,6303334,0
0,1,39,69,34,LAYER,blk.34,819166,0
0,1,39,70,34,LAYER,blk.34,5779219,0
0,1,39,71,35,LAYER,blk.35,384948,0
0,1,39,72,35,LAYER,blk.35,2088698,0
0,1,39,73,36,LAYER,blk.36,379375,0
0,1,39,74,36,LAYER,blk.36,3541302,0
0,1,39,75,37,LAYER,blk.37,379740,0
0,1,39,76,37,LAYER,blk.37,7049531,0
0,1,39,77,38,LAYER,blk.38,417917,0
0,1,39,78,38,LAYER,blk.38,901875,0
0,1,39,79,39,LAYER,blk.39,460729,0
0,1,39,80,39,LAYER,blk.39,884323,0
0,1,39,81,40,LAYER,blk.40,492083,0
0,1,39,82,40,LAYER,blk.40,938281,0
0,1,39,83,41,LAYER,blk.41,460677,0
0,1,39,84,41,LAYER,blk.41,936563,0
0,1,39,85,42,LAYER,blk.42,450104,0
0,1,39,86,42,LAYER,blk.42,951927,0
0,1,39,87,43,LAYER,blk.43,415365,0
0,1,39,88,43,LAYER,blk.43,995156,0
0,1,39,89,44,LAYER,blk.44,452240,0
0,1,39,90,44,LAYER,blk.44,879635,0
0,1,39,91,45,LAYER,blk.45,409687,0
0,1,39,92,45,LAYER,blk.45,950678,0
0,1,39,93,46,LAYER,blk.46,408750,0
0,1,39,94,46,LAYER,blk.46,918489,0
0,1,39,95,47,LAYER,blk.47,376458,0
0,1,39,96,-1,LAYER,post,15201980,0
0,1,40,0,-1,LAYER,pre,57344,1
0,1,40,1,0,LAYER,blk.0,386666,2
0,1,40,2,0,LAYER,blk.0,11168959,0
0,1,40,3,1,LAYER,blk.1,415312,2
0,1,40,4,1,LAYER,blk.1,7926406,0
0,1,40,5,2,LAYER,blk.2,571198,1
0,1,40,6,2,LAYER,blk.2,3767396,0
0,1,40,7,3,LAYER,blk.3,451459,2
0,1,40,8,3,LAYER,blk.3,3465989,0
0,1,40,9,4,LAYER,blk.4,453177,2
0,1,40,10,4,LAYER,blk.4,2235677,0
0,1,40,11,5,LAYER,blk.5,1088802,2
0,1,40,12,5,LAYER,blk.5,975000,0
0,1,40,13,6,LAYER,blk.6,3043438,2
0,1,40,14,6,LAYER,blk.6,916823,0
0,1,40,15,7,LAYER,blk.7,471823,2
0,1,40,16,7,LAYER,blk.7,923125,0
0,1,40,17,8,LAYER,blk.8,464427,2
0,1,40,18,8,LAYER,blk.8,997135,0
0,1,40,19,9,LAYER,blk.9,422656,2
0,1,40,20,9,LAYER,blk.9,4030261,0
0,1,40,21,10,LAYER,blk.10,428125,2
0,1,40,22,10,LAYER,blk.10,1675417,0
0,1,40,23,11,LAYER,blk.11,1662500,2
0,1,40,24,11,LAYER,blk.11,4172343,0
0,1,40,25,12,LAYER,blk.12,407917,2
0,1,40,26,12,LAYER,blk.12,7307969,0
0,1,40,27,13,LAYER,blk.13,515521,2
0,1,40,28,13,LAYER,blk.13,7155208,0
0,1,40,29,14,LAYER,blk.14,404844,2
0,1,40,30,14,LAYER,blk.14,2150468,0
0,1,40,31,15,LAYER,blk.15,552969,2
0,1,40,32,15,LAYER,blk.15,4898386,0
0,1,40,33,16,LAYER,blk.16,562708,2
0,1,40,34,16,LAYER,blk.16,931927,0
0,1,40,35,17,LAYER,blk.17,466927,2
0,1,40,36,17,LAYER,blk.17,6408490,0
0,1,40,37,18,LAYER,blk.18,484635,2
0,1,40,38,18,LAYER,blk.18,989740,0
0,1,40,39,19,LAYER,blk.19,481666,2
0,1,40,40,19,LAYER,blk.19,3252448,0
0,1,40,41,20,LAYER,blk.20,445573,2
0,1,40,42,20,LAYER,blk.20,6669427,0
0,1,40,43,21,LAYER,blk.21,438698,2
0,1,40,44,21,LAYER,blk.21,3590677,0
0,1,40,45,22,LAYER,blk.22,434167,2
0,1,40,46,22,LAYER,blk.22,934531,0
0,1,40,47,23,LAYER,blk.23,2501667,2
0,1,40,48,23,LAYER,blk.23,2923958,0
0,1,40,49,24,LAYER,blk.24,4923958,2
0,1,40,50,24,LAYER,blk.24,4117448,0
0,1,40,51,25,LAYER,blk.25,441823,2
0,1,40,52,25,LAYER,blk.25,3855625,0
0,1,40,53,26,LAYER,blk.26,454636,2
0,1,40,54,26,LAYER,blk.26,3262343,0
0,1,40,55,27,LAYER,blk.27,442292,2
0,1,40,56,27,LAYER,blk.27,3718229,0
0,1,40,57,28,LAYER,blk.28,469063,0
0,1,40,58,28,LAYER,blk.28,936823,0
0,1,40,59,29,LAYER,blk.29,470937,2
0,1,40,60,29,LAYER,blk.29,5643542,0
0,1,40,61,30,LAYER,blk.30,443489,0
0,1,40,62,30,LAYER,blk.30,928542,0
0,1,40,63,31,LAYER,blk.31,438802,0
0,1,40,64,31,LAYER,blk.31,904011,0
0,1,40,65,32,LAYER,blk.32,424687,0
0,1,40,66,32,LAYER,blk.32,941406,0
0,1,40,67,33,LAYER,blk.33,401250,0
0,1,40,68,33,LAYER,blk.33,874063,0
0,1,40,69,34,LAYER,blk.34,433698,0
0,1,40,70,34,LAYER,blk.34,886979,0
0,1,40,71,35,LAYER,blk.35,401510,0
0,1,40,72,35,LAYER,blk.35,5301042,0
0,1,40,73,36,LAYER,blk.36,404688,0
0,1,40,74,36,LAYER,blk.36,3560156,0
0,1,40,75,37,LAYER,blk.37,410156,0
0,1,40,76,37,LAYER,blk.37,876354,0
0,1,40,77,38,LAYER,blk.38,391094,0
0,1,40,78,38,LAYER,blk.38,2595781,0
0,1,40,79,39,LAYER,blk.39,401667,0
0,1,40,80,39,LAYER,blk.39,3381562,0
0,1,40,81,40,LAYER,blk.40,452136,0
0,1,40,82,40,LAYER,blk.40,1000833,0
0,1,40,83,41,LAYER,blk.41,2283333,0
0,1,40,84,41,LAYER,blk.41,898698,0
0,1,40,85,42,LAYER,blk.42,400313,0
0,1,40,86,42,LAYER,blk.42,2960937,0
0,1,40,87,43,LAYER,blk.43,398386,0
0,1,40,88,43,LAYER,blk.43,881666,0
0,1,40,89,44,LAYER,blk.44,404844,0
0,1,40,90,44,LAYER,blk.44,873177,0
0,1,40,91,45,LAYER,blk.45,422657,0
0,1,40,92,45,LAYER,blk.45,889687,0
0,1,40,93,46,LAYER,blk.46,409792,0
0,1,40,94,46,LAYER,blk.46,909271,0
0,1,40,95,47,LAYER,blk.47,434322,0
0,1,40,96,-1,LAYER,post,14233125,0
0,1,41,0,-1,LAYER,pre,72657,1
0,1,41,1,0,LAYER,blk.0,437135,0
0,1,41,2,0,LAYER,blk.0,6901615,0
0,1,41,3,1,LAYER,blk.1,457187,0
0,1,41,4,1,LAYER,blk.1,2339792,0
0,1,41,5,2,LAYER,blk.2,396198,0
0,1,41,6,2,LAYER,blk.2,8615052,0
0,1,41,7,3,LAYER,blk.3,468646,0
0,1,41,8,3,LAYER,blk.3,3373750,0
0,1,41,9,4,LAYER,blk.4,612916,0
0,1,41,10,4,LAYER,blk.4,11927552,0
0,1,41,11,5,LAYER,blk.5,430781,0
0,1,41,12,5,LAYER,blk.5,6975417,0
0,1,41,13,6,LAYER,blk.6,460886,0
0,1,41,14,6,LAYER,blk.6,4115885,0
0,1,41,15,7,LAYER,blk.7,455052,0
0,1,41,16,7,LAYER,blk.7,3687969,0
0,1,41,17,8,LAYER,blk.8,439635,0
0,1,41,18,8,LAYER,blk.8,6870938,0
0,1,41,19,9,LAYER,blk.9,441614,0
0,1,41,20,9,LAYER,blk.9,928907,0
0,1,41,21,10,LAYER,blk.10,443437,0
0,1,41,22,10,LAYER,blk.10,3041406,0
0,1,41,23,11,LAYER,blk.11,3489792,0
0,1,41,24,11,LAYER,blk.11,8375312,0
0,1,41,25,12,LAYER,blk.12,494115,0
0,1,41,26,12,LAYER,blk.12,7462656,0
0,1,41,27,13,LAYER,blk.13,451823,0
0,1,41,28,13,LAYER,blk.13,3503802,0
0,1,41,29,14,LAYER,blk.14,429063,0
0,1,41,30,14,LAYER,blk.14,6927656,0
0,1,41,31,15,LAYER,blk.15,430781,0
0,1,41,32,15,LAYER,blk.15,7839792,0
0,1,41,33,16,LAYER,blk.16,466771,0
0,1,41,34,16,LAYER,blk.16,7226354,0
0,1,41,35,17,LAYER,blk.17,454479,0
0,1,41,36,17,LAYER,blk.17,4131042,0
0,1,41,37,18,LAYER,blk.18,435677,0
0,1,41,38,18,LAYER,blk.18,915781,0
0,1,41,39,19,LAYER,blk.19,435156,0
0,1,41,40,19,LAYER,blk.19,922605,0
0,1,41,41,20,LAYER,blk.20,481093,0
0,1,41,42,20,LAYER,blk.20,5027344,0
0,1,41,43,21,LAYER,blk.21,406458,0
0,1,41,44,21,LAYER,blk.21,880105,0
0,1,41,45,22,LAYER,blk.22,409479,0
0,1,41,46,22,LAYER,blk.22,5516875,0
0,1,41,47,23,LAYER,blk.23,410416,0
0,1,41,48,23,LAYER,blk.23,7583073,0
0,1,41,49,24,LAYER,blk.24,427448,0
0,1,41,50,24,LAYER,blk.24,4019167,0
0,1,41,51,25,LAYER,blk.25,412135,0
0,1,41,52,25,LAYER,blk.25,4310000,0
0,1,41,53,26,LAYER,blk.26,425677,0
0,1,41,54,26,LAYER,blk.26,2967605,0
0,1,41,55,27,LAYER,blk.27,400416,0
0,1,41,56,27,LAYER,blk.27,7540625,0
0,1,41,57,28,LAYER,blk.28,443594,0
0,1,41,58,28,LAYER,blk.28,4273490,0
0,1,41,59,29,LAYER,blk.29,680416,0
0,1,41,60,29,LAYER,blk.29,6082604,0
0,1,41,61,30,LAYER,blk.30,443073,0
0,1,41,62,30,LAYER,blk.30,977188,0
0,1,41,63,31,LAYER,blk.31,461198,0
0,1,41,64,31,LAYER,blk.31,5431458,0
0,1,41,65,32,LAYER,blk.32,466250,0
0,1,41,66,32,LAYER,blk.32,4869479,0
0,1,41,67,33,LAYER,blk.33,424531,0
0,1,41,68,33,LAYER,blk.33,2282917,0
0,1,41,69,34,LAYER,blk.34,403021,0
0,1,41,70,34,LAYER,blk.34,896719,0
0,1,41,71,35,LAYER,blk.35,398750,0
0,1,41,72,35,LAYER,blk.35,3565416,0
0,1,41,73,36,LAYER,blk.36,423125,0
0,1,41,74,36,LAYER,blk.36,971042,0
0,1,41,75,37,LAYER,blk.37,394948,0
0,1,41,76,37,LAYER,blk.37,885052,0
0,1,41,77,38,LAYER,blk.38,411146,0
0,1,41,78,38,LAYER,blk.38,4903229,0
0,1,41,79,39,LAYER,blk.39,410521,0
0,1,41,80,39,LAYER,blk.39,3604427,0
0,1,41,81,40,LAYER,blk.40,426510,0
0,1,41,82,40,LAYER,blk.40,3602292,0
0,1,41,83,41,LAYER,blk.41,442917,0
0,1,41,84,41,LAYER,blk.41,890260,0
0,1,41,85,42,LAYER,blk.42,401094,0
0,1,41,86,42,LAYER,blk.42,891302,0
0,1,41,87,43,LAYER,blk.43,400208,0
0,1,41,88,43,LAYER,blk.43,4876354,0
0,1,41,89,44,LAYER,blk.44,425834,0
0,1,41,90,44,LAYER,blk.44,3721823,0
0,1,41,91,45,LAYER,blk.45,434687,0
0,1,41,92,45,LAYER,blk.45,861302,0
0,1,41,93,46,LAYER,blk.46,400000,0
0,1,41,94,46,LAYER,blk.46,972969,0
0,1,41,95,47,LAYER,blk.47,449844,0
0,1,41,96,-1,LAYER,post,13962291,0
0,1,42,0,-1,LAYER,pre,50156,1
0,1,42,1,0,LAYER,blk.0,394011,0
0,1,42,2,0,LAYER,blk.0,9283125,0
0,1,42,3,1,LAYER,blk.1,411146,0
0,1,42,4,1,LAYER,blk.1,6154114,0
0,1,42,5,2,LAYER,blk.2,444636,0
0,1,42,6,2,LAYER,blk.2,5318645,0
0,1,42,7,3,LAYER,blk.3,434532,0
0,1,42,8,3,LAYER,blk.3,3870468,0
0,1,42,9,4,LAYER,blk.4,430052,0
0,1,42,10,4,LAYER,blk.4,2450573,0
0,1,42,11,5,LAYER,blk.5,516042,0
0,1,42,12,5,LAYER,blk.5,4752292,0
0,1,42,13,6,LAYER,blk.6,454948,0
0,1,42,14,6,LAYER,blk.6,3382916,0
0,1,42,15,7,LAYER,blk.7,406875,0
0,1,42,16,7,LAYER,blk.7,1901719,0
0,1,42,17,8,LAYER,blk.8,409531,0
0,1,42,18,8,LAYER,blk.8,2450365,0
0,1,42,19,9,LAYER,blk.9,416146,0
0,1,42,20,9,LAYER,blk.9,6360052,0
0,1,42,21,10,LAYER,blk.10,416146,0
0,1,42,22,10,LAYER,blk.10,6983645,0
0,1,42,23,11,LAYER,blk.11,418803,0
0,1,42,24,11,LAYER,blk.11,909322,0
0,1,42,25,12,LAYER,blk.12,415417,0
0,1,42,26,12,LAYER,blk.12,2838490,0
0,1,42,27,13,LAYER,blk.13,408229,0
0,1,42,28,13,LAYER,blk.13,6331614,0
0,1,42,29,14,LAYER,blk.14,404167,0
0,1,42,30,14,LAYER,blk.14,4894323,0
0,1,42,31,15,LAYER,blk.15,417031,0
0,1,42,32,15,LAYER,blk.15,6993802,0
0,1,42,33,16,LAYER,blk.16,454271,0
0,1,42,34,16,LAYER,blk.16,7527709,0
0,1,42,35,17,LAYER,blk.17,436197,0
0,1,42,36,17,LAYER,blk.17,7849011,0
0,1,42,37,18,LAYER,blk.18,442135,0
0,1,42,38,18,LAYER,blk.18,2134896,0
0,1,42,39,19,LAYER,blk.19,426094,0
0,1,42,40,19,LAYER,blk.19,969323,0
0,1,42,41,20,LAYER,blk.20,401250,0
0,1,42,42,20,LAYER,blk.20,4063385,0
0,1,42,43,21,LAYER,blk.21,433490,0
0,1,42,44,21,LAYER,blk.21,3493177,0
0,1,42,45,22,LAYER,blk.22,417031,0
0,1,42,46,22,LAYER,blk.22,3558646,0
0,1,42,47,23,LAYER,blk.23,419844,0
0,1,42,48,23,LAYER,blk.23,2988229,0
0,1,42,49,24,LAYER,blk.24,418021,0
0,1,42,50,24,LAYER,blk.24,1994166,0
0,1,42,51,25,LAYER,blk.25,401042,0
0,1,42,52,25,LAYER,blk.25,5684531,0
0,1,42,53,26,LAYER,blk.26,415938,0
0,1,42,54,26,LAYER,blk.26,909010,0
0,1,42,55,27,LAYER,blk.27,447448,0
0,1,42,56,27,LAYER,blk.27,6297344,0
0,1,42,57,28,LAYER,blk.28,423594,0
0,1,42,58,28,LAYER,blk.28,3593645,0
0,1,42,59,29,LAYER,blk.29,402240,0
0,1,42,60,29,LAYER,blk.29,7121250,0
0,1,42,61,30,LAYER,blk.30,441615,0
0,1,42,62,30,LAYER,blk.30,7407968,0
0,1,42,63,31,LAYER,blk.31,419271,0
0,1,42,64,31,LAYER,blk.31,923854,0
0,1,42,65,32,LAYER,blk.32,463490,1
0,1,42,66,32,LAYER,blk.32,6219115,0
0,1,42,67,33,LAYER,blk.33,430052,0
0,1,42,68,33,LAYER,blk.33,3826198,0
0,1,42,69,34,LAYER,blk.34,422500,0
0,1,42,70,34,LAYER,blk.34,3905208,0
0,1,42,71,35,LAYER,blk.35,413906,0
0,1,42,72,35,LAYER,blk.35,3630000,0
0,1,42,73,36,LAYER,blk.36,440156,0
0,1,42,74,36,LAYER,blk.36,989740,0
0,1,42,75,37,LAYER,blk.37,2308906,0
0,1,42,76,37,LAYER,blk.37,962292,0
0,1,42,77,38,LAYER,blk.38,3063333,0
0,1,42,78,38,LAYER,blk.38,924011,0
0,1,42,79,39,LAYER,blk.39,437187,0
0,1,42,80,39,LAYER,blk.39,936094,0
0,1,42,81,40,LAYER,blk.40,1697656,0
0,1,42,82,40,LAYER,blk.40,916198,0
0,1,42,83,41,LAYER,blk.41,3083542,0
0,1,42,84,41,LAYER,blk.41,2520000,0
0,1,42,85,42,LAYER,blk.42,421718,0
0,1,42,86,42,LAYER,blk.42,4889115,0
0,1,42,87,43,LAYER,blk.43,414115,0
0,1,42,88,43,LAYER,blk.43,980416,0
0,1,42,89,44,LAYER,blk.44,406927,0
0,1,42,90,44,LAYER,blk.44,883230,0
0,1,42,91,45,LAYER,blk.45,400625,0
0,1,42,92,45,LAYER,blk.45,4688437,0
0,1,42,93,46,LAYER,blk.46,412760,0
0,1,42,94,46,LAYER,blk.46,900573,0
0,1,42,95,47,LAYER,blk.47,407709,0
0,1,42,96,-1,LAYER,post,18918177,0
0,1,43,0,-1,LAYER,pre,59636,1
0,1,43,1,0,LAYER,blk.0,623229,0
0,1,43,2,0,LAYER,blk.0,6152291,0
0,1,43,3,1,LAYER,blk.1,433802,1
0,1,43,4,1,LAYER,blk.1,7823855,0
0,1,43,5,2,LAYER,blk.2,401197,0
0,1,43,6,2,LAYER,blk.2,7622969,0
0,1,43,7,3,LAYER,blk.3,420261,0
0,1,43,8,3,LAYER,blk.3,7259687,0
0,1,43,9,4,LAYER,blk.4,419323,0
0,1,43,10,4,LAYER,blk.4,2918073,0
0,1,43,11,5,LAYER,blk.5,407656,0
0,1,43,12,5,LAYER,blk.5,4895313,0
0,1,43,13,6,LAYER,blk.6,415885,0
0,1,43,14,6,LAYER,blk.6,3031146,0
0,1,43,15,7,LAYER,blk.7,409427,0
0,1,43,16,7,LAYER,blk.7,895469,0
0,1,43,17,8,LAYER,blk.8,394375,0
0,1,43,18,8,LAYER,blk.8,2320364,0
0,1,43,19,9,LAYER,blk.9,421459,0
0,1,43,20,9,LAYER,blk.9,2951041,0
0,1,43,21,10,LAYER,blk.10,421875,0
0,1,43,22,10,LAYER,blk.10,8756615,0
0,1,43,23,11,LAYER,blk.11,417604,0
0,1,43,24,11,LAYER,blk.11,6929792,0
0,1,43,25,12,LAYER,blk.12,417291,0
0,1,43,26,12,LAYER,blk.12,3944011,0
0,1,43,27,13,LAYER,blk.13,412448,0
0,1,43,28,13,LAYER,blk.13,2122969,0
0,1,43,29,14,LAYER,blk.14,1517656,0
0,1,43,30,14,LAYER,blk.14,7563958,0
0,1,43,31,15,LAYER,blk.15,440000,0
0,1,43,32,15,LAYER,blk.15,4196146,0
0,1,43,33,16,LAYER,blk.16,420312,0
0,1,43,34,16,LAYER,blk.16,5580625,0
0,1,43,35,17,LAYER,blk.17,419375,0
0,1,43,36,17,LAYER,blk.17,5573230,0
0,1,43,37,18,LAYER,blk.18,434583,0
0,1,43,38,18,LAYER,blk.18,896719,0
0,1,43,39,19,LAYER,blk.19,403593,0
0,1,43,40,19,LAYER,blk.19,6341875,0
0,1,43,41,20,LAYER,blk.20,1421303,0
0,1,43,42,20,LAYER,blk.20,2878750,0
0,1,43,43,21,LAYER,blk.21,3349895,0
0,1,43,44,21,LAYER,blk.21,11866875,0
0,1,43,45,22,LAYER,blk.22,708490,0
0,1,43,46,22,LAYER,blk.22,16773125,0
0,1,43,47,23,LAYER,blk.23,533958,0
0,1,43,48,23,LAYER,blk.23,10733021,0
0,1,43,49,24,LAYER,blk.24,502448,0
0,1,43,50,24,LAYER,blk.24,8851667,0
0,1,43,51,25,LAYER,blk.25,1413281,0
0,1,43,52,25,LAYER,blk.25,8622448,0
0,1,43,53,26,LAYER,blk.26,531614,0
0,1,43,54,26,LAYER,blk.26,7857761,0
0,1,43,55,27,LAYER,blk.27,473542,0
0,1,43,56,27,LAYER,blk.27,7501354,0
0,1,43,57,28,LAYER,blk.28,458750,0
0,1,43,58,28,LAYER,blk.28,6842187,0
0,1,43,59,29,LAYER,blk.29,529479,0
0,1,43,60,29,LAYER,blk.29,1920834,0
0,1,43,61,30,LAYER,blk.30,485781,0
0,1,43,62,30,LAYER,blk.30,5737500,0
0,1,43,63,31,LAYER,blk.31,453750,0
0,1,43,64,31,LAYER,blk.31,1322552,0
0,1,43,65,32,LAYER,blk.32,429010,0
0,1,43,66,32,LAYER,blk.32,5457396,0
0,1,43,67,33,LAYER,blk.33,458177,0
0,1,43,68,33,LAYER,blk.33,9069219,0
0,1,43,69,34,LAYER,blk.34,358698,0
0,1,43,70,34,LAYER,blk.34,5080208,0
0,1,43,71,35,LAYER,blk.35,339063,0
0,1,43,72,35,LAYER,blk.35,5255364,0
0,1,43,73,36,LAYER,blk.36,343438,0
0,1,43,74,36,LAYER,blk.36,7040521,0
0,1,43,75,37,LAYER,blk.37,413333,0
0,1,43,76,37,LAYER,blk.37,7268333,0
0,1,43,77,38,LAYER,blk.38,403646,0
0,1,43,78,38,LAYER,blk.38,2436771,0
0,1,43,79,39,LAYER,blk.39,1550625,0
0,1,43,80,39,LAYER,blk.39,777188,0
0,1,43,81,40,LAYER,blk.40,3132552,0
0,1,43,82,40,LAYER,blk.40,1185781,0
0,1,43,83,41,LAYER,blk.41,353177,0
0,1,43,84,41,LAYER,blk.41,732344,0
0,1,43,85,42,LAYER,blk.42,1766927,0
0,1,43,86,42,LAYER,blk.42,729791,0
0,1,43,87,43,LAYER,blk.43,352969,0
0,1,43,88,43,LAYER,blk.43,3249636,0
0,1,43,89,44,LAYER,blk.44,323385,0
0,1,43,90,44,LAYER,blk.44,708646,0
0,1,43,91,45,LAYER,blk.45,332656,0
0,1,43,92,45,LAYER,blk.45,724011,0
0,1,43,93,46,LAYER,blk.46,1129947,0
0,1,43,94,46,LAYER,blk.46,4610782,0
0,1,43,95,47,LAYER,blk.47,316666,0
0,1,43,96,-1,LAYER,post,8480625,0
0,1,44,0,-1,LAYER,pre,59948,1
0,1,44,1,0,LAYER,blk.0,381562,2
0,1,44,2,0,LAYER,blk.0,6282500,0
0,1,44,3,1,LAYER,blk.1,343281,2
0,1,44,4,1,LAYER,blk.1,7643125,0
0,1,44,5,2,LAYER,blk.2,341875,2
